NOK_per_kWh,EUR_per_kWh,EXR,time_start,time_end
0.17988,0.01812,9.927,2022-01-12T22:00:00+01:00,2022-01-12T23:00:00+01:00
0.13521,0.01362,9.927,2022-01-12T23:00:00+01:00,2022-01-13T00:00:00+01:00
0.13003,0.01309,9.9333,2022-01-13T00:00:00+01:00,2022-01-13T01:00:00+01:00
0.11324,0.0114,9.9333,2022-01-13T01:00:00+01:00,2022-01-13T02:00:00+01:00
0.10499,0.01057,9.9333,2022-01-13T02:00:00+01:00,2022-01-13T03:00:00+01:00
0.104,0.01047,9.9333,2022-01-13T03:00:00+01:00,2022-01-13T04:00:00+01:00
0.10788,0.01086,9.9333,2022-01-13T04:00:00+01:00,2022-01-13T05:00:00+01:00
0.13142,0.01323,9.9333,2022-01-13T05:00:00+01:00,2022-01-13T06:00:00+01:00
0.15228,0.01533,9.9333,2022-01-13T06:00:00+01:00,2022-01-13T07:00:00+01:00
0.2087,0.02101,9.9333,2022-01-13T07:00:00+01:00,2022-01-13T08:00:00+01:00
0.25062,0.02523,9.9333,2022-01-13T08:00:00+01:00,2022-01-13T09:00:00+01:00
0.25449,0.02562,9.9333,2022-01-13T09:00:00+01:00,2022-01-13T10:00:00+01:00
0.25439,0.02561,9.9333,2022-01-13T10:00:00+01:00,2022-01-13T11:00:00+01:00
0.24058,0.02422,9.9333,2022-01-13T11:00:00+01:00,2022-01-13T12:00:00+01:00
0.21267,0.02141,9.9333,2022-01-13T12:00:00+01:00,2022-01-13T13:00:00+01:00
0.18098,0.01822,9.9333,2022-01-13T13:00:00+01:00,2022-01-13T14:00:00+01:00
0.17562,0.01768,9.9333,2022-01-13T14:00:00+01:00,2022-01-13T15:00:00+01:00
0.18694,0.01882,9.9333,2022-01-13T15:00:00+01:00,2022-01-13T16:00:00+01:00
0.19529,0.01966,9.9333,2022-01-13T16:00:00+01:00,2022-01-13T17:00:00+01:00
0.19966,0.0201,9.9333,2022-01-13T17:00:00+01:00,2022-01-13T18:00:00+01:00
0.20393,0.02053,9.9333,2022-01-13T18:00:00+01:00,2022-01-13T19:00:00+01:00
0.19688,0.01982,9.9333,2022-01-13T19:00:00+01:00,2022-01-13T20:00:00+01:00
0.1794,0.01806,9.9333,2022-01-13T20:00:00+01:00,2022-01-13T21:00:00+01:00
0.17701,0.01782,9.9333,2022-01-13T21:00:00+01:00,2022-01-13T22:00:00+01:00
0.1482,0.01492,9.9333,2022-01-13T22:00:00+01:00,2022-01-13T23:00:00+01:00
0.11413,0.01149,9.9333,2022-01-13T23:00:00+01:00,2022-01-14T00:00:00+01:00
0.1491,0.01493,9.9863,2022-01-14T00:00:00+01:00,2022-01-14T01:00:00+01:00
0.12543,0.01256,9.9863,2022-01-14T01:00:00+01:00,2022-01-14T02:00:00+01:00
0.11384,0.0114,9.9863,2022-01-14T02:00:00+01:00,2022-01-14T03:00:00+01:00
0.11404,0.01142,9.9863,2022-01-14T03:00:00+01:00,2022-01-14T04:00:00+01:00
0.13162,0.01318,9.9863,2022-01-14T04:00:00+01:00,2022-01-14T05:00:00+01:00
0.16118,0.01614,9.9863,2022-01-14T05:00:00+01:00,2022-01-14T06:00:00+01:00
0.19214,0.01924,9.9863,2022-01-14T06:00:00+01:00,2022-01-14T07:00:00+01:00
0.20702,0.02073,9.9863,2022-01-14T07:00:00+01:00,2022-01-14T08:00:00+01:00
0.19933,0.01996,9.9863,2022-01-14T08:00:00+01:00,2022-01-14T09:00:00+01:00
0.20043,0.02007,9.9863,2022-01-14T09:00:00+01:00,2022-01-14T10:00:00+01:00
0.20272,0.0203,9.9863,2022-01-14T10:00:00+01:00,2022-01-14T11:00:00+01:00
0.20003,0.02003,9.9863,2022-01-14T11:00:00+01:00,2022-01-14T12:00:00+01:00
0.20791,0.02082,9.9863,2022-01-14T12:00:00+01:00,2022-01-14T13:00:00+01:00
0.20931,0.02096,9.9863,2022-01-14T13:00:00+01:00,2022-01-14T14:00:00+01:00
0.20422,0.02045,9.9863,2022-01-14T14:00:00+01:00,2022-01-14T15:00:00+01:00
0.20152,0.02018,9.9863,2022-01-14T15:00:00+01:00,2022-01-14T16:00:00+01:00
0.19943,0.01997,9.9863,2022-01-14T16:00:00+01:00,2022-01-14T17:00:00+01:00
0.19783,0.01981,9.9863,2022-01-14T17:00:00+01:00,2022-01-14T18:00:00+01:00
0.19743,0.01977,9.9863,2022-01-14T18:00:00+01:00,2022-01-14T19:00:00+01:00
0.19623,0.01965,9.9863,2022-01-14T19:00:00+01:00,2022-01-14T20:00:00+01:00
0.19453,0.01948,9.9863,2022-01-14T20:00:00+01:00,2022-01-14T21:00:00+01:00
0.19433,0.01946,9.9863,2022-01-14T21:00:00+01:00,2022-01-14T22:00:00+01:00
0.18565,0.01859,9.9863,2022-01-14T22:00:00+01:00,2022-01-14T23:00:00+01:00
0.18395,0.01842,9.9863,2022-01-14T23:00:00+01:00,2022-01-15T00:00:00+01:00
0.17246,0.01727,9.9863,2022-01-15T00:00:00+01:00,2022-01-15T01:00:00+01:00
0.16767,0.01679,9.9863,2022-01-15T01:00:00+01:00,2022-01-15T02:00:00+01:00
0.16717,0.01674,9.9863,2022-01-15T02:00:00+01:00,2022-01-15T03:00:00+01:00
0.17326,0.01735,9.9863,2022-01-15T03:00:00+01:00,2022-01-15T04:00:00+01:00
0.18575,0.0186,9.9863,2022-01-15T04:00:00+01:00,2022-01-15T05:00:00+01:00
0.18984,0.01901,9.9863,2022-01-15T05:00:00+01:00,2022-01-15T06:00:00+01:00
0.18235,0.01826,9.9863,2022-01-15T06:00:00+01:00,2022-01-15T07:00:00+01:00
0.19104,0.01913,9.9863,2022-01-15T07:00:00+01:00,2022-01-15T08:00:00+01:00
0.19673,0.0197,9.9863,2022-01-15T08:00:00+01:00,2022-01-15T09:00:00+01:00
0.20062,0.02009,9.9863,2022-01-15T09:00:00+01:00,2022-01-15T10:00:00+01:00
0.21361,0.02139,9.9863,2022-01-15T10:00:00+01:00,2022-01-15T11:00:00+01:00
0.23028,0.02306,9.9863,2022-01-15T11:00:00+01:00,2022-01-15T12:00:00+01:00
0.23038,0.02307,9.9863,2022-01-15T12:00:00+01:00,2022-01-15T13:00:00+01:00
0.22699,0.02273,9.9863,2022-01-15T13:00:00+01:00,2022-01-15T14:00:00+01:00
0.2152,0.02155,9.9863,2022-01-15T14:00:00+01:00,2022-01-15T15:00:00+01:00
0.20941,0.02097,9.9863,2022-01-15T15:00:00+01:00,2022-01-15T16:00:00+01:00
0.20072,0.0201,9.9863,2022-01-15T16:00:00+01:00,2022-01-15T17:00:00+01:00
0.19653,0.01968,9.9863,2022-01-15T17:00:00+01:00,2022-01-15T18:00:00+01:00
0.19443,0.01947,9.9863,2022-01-15T18:00:00+01:00,2022-01-15T19:00:00+01:00
0.18914,0.01894,9.9863,2022-01-15T19:00:00+01:00,2022-01-15T20:00:00+01:00
0.18475,0.0185,9.9863,2022-01-15T20:00:00+01:00,2022-01-15T21:00:00+01:00
0.17905,0.01793,9.9863,2022-01-15T21:00:00+01:00,2022-01-15T22:00:00+01:00
0.17586,0.01761,9.9863,2022-01-15T22:00:00+01:00,2022-01-15T23:00:00+01:00
0.17366,0.01739,9.9863,2022-01-15T23:00:00+01:00,2022-01-16T00:00:00+01:00
0.18025,0.01805,9.9863,2022-01-16T00:00:00+01:00,2022-01-16T01:00:00+01:00
0.16947,0.01697,9.9863,2022-01-16T01:00:00+01:00,2022-01-16T02:00:00+01:00
0.16517,0.01654,9.9863,2022-01-16T02:00:00+01:00,2022-01-16T03:00:00+01:00
0.15978,0.016,9.9863,2022-01-16T03:00:00+01:00,2022-01-16T04:00:00+01:00
0.16917,0.01694,9.9863,2022-01-16T04:00:00+01:00,2022-01-16T05:00:00+01:00
0.17965,0.01799,9.9863,2022-01-16T05:00:00+01:00,2022-01-16T06:00:00+01:00
0.17945,0.01797,9.9863,2022-01-16T06:00:00+01:00,2022-01-16T07:00:00+01:00
0.18555,0.01858,9.9863,2022-01-16T07:00:00+01:00,2022-01-16T08:00:00+01:00
0.16827,0.01685,9.9863,2022-01-16T08:00:00+01:00,2022-01-16T09:00:00+01:00
0.17436,0.01746,9.9863,2022-01-16T09:00:00+01:00,2022-01-16T10:00:00+01:00
0.17506,0.01753,9.9863,2022-01-16T10:00:00+01:00,2022-01-16T11:00:00+01:00
0.16447,0.01647,9.9863,2022-01-16T11:00:00+01:00,2022-01-16T12:00:00+01:00
0.16268,0.01629,9.9863,2022-01-16T12:00:00+01:00,2022-01-16T13:00:00+01:00
0.17366,0.01739,9.9863,2022-01-16T13:00:00+01:00,2022-01-16T14:00:00+01:00
0.17246,0.01727,9.9863,2022-01-16T14:00:00+01:00,2022-01-16T15:00:00+01:00
0.17486,0.01751,9.9863,2022-01-16T15:00:00+01:00,2022-01-16T16:00:00+01:00
0.18405,0.01843,9.9863,2022-01-16T16:00:00+01:00,2022-01-16T17:00:00+01:00
0.18934,0.01896,9.9863,2022-01-16T17:00:00+01:00,2022-01-16T18:00:00+01:00
0.19234,0.01926,9.9863,2022-01-16T18:00:00+01:00,2022-01-16T19:00:00+01:00
0.19363,0.01939,9.9863,2022-01-16T19:00:00+01:00,2022-01-16T20:00:00+01:00
0.17935,0.01796,9.9863,2022-01-16T20:00:00+01:00,2022-01-16T21:00:00+01:00
0.18315,0.01834,9.9863,2022-01-16T21:00:00+01:00,2022-01-16T22:00:00+01:00
0.17176,0.0172,9.9863,2022-01-16T22:00:00+01:00,2022-01-16T23:00:00+01:00
0.13182,0.0132,9.9863,2022-01-16T23:00:00+01:00,2022-01-17T00:00:00+01:00
0.14894,0.01495,9.9623,2022-01-17T00:00:00+01:00,2022-01-17T01:00:00+01:00
0.13539,0.01359,9.9623,2022-01-17T01:00:00+01:00,2022-01-17T02:00:00+01:00
0.11985,0.01203,9.9623,2022-01-17T02:00:00+01:00,2022-01-17T03:00:00+01:00
0.10052,0.01009,9.9623,2022-01-17T03:00:00+01:00,2022-01-17T04:00:00+01:00
0.12782,0.01283,9.9623,2022-01-17T04:00:00+01:00,2022-01-17T05:00:00+01:00
0.17055,0.01712,9.9623,2022-01-17T05:00:00+01:00,2022-01-17T06:00:00+01:00
0.17713,0.01778,9.9623,2022-01-17T06:00:00+01:00,2022-01-17T07:00:00+01:00
0.185,0.01857,9.9623,2022-01-17T07:00:00+01:00,2022-01-17T08:00:00+01:00
0.1857,0.01864,9.9623,2022-01-17T08:00:00+01:00,2022-01-17T09:00:00+01:00
0.18639,0.01871,9.9623,2022-01-17T09:00:00+01:00,2022-01-17T10:00:00+01:00
0.1856,0.01863,9.9623,2022-01-17T10:00:00+01:00,2022-01-17T11:00:00+01:00
0.1851,0.01858,9.9623,2022-01-17T11:00:00+01:00,2022-01-17T12:00:00+01:00
0.1851,0.01858,9.9623,2022-01-17T12:00:00+01:00,2022-01-17T13:00:00+01:00
0.1855,0.01862,9.9623,2022-01-17T13:00:00+01:00,2022-01-17T14:00:00+01:00
0.1847,0.01854,9.9623,2022-01-17T14:00:00+01:00,2022-01-17T15:00:00+01:00
0.1846,0.01853,9.9623,2022-01-17T15:00:00+01:00,2022-01-17T16:00:00+01:00
0.1843,0.0185,9.9623,2022-01-17T16:00:00+01:00,2022-01-17T17:00:00+01:00
0.18161,0.01823,9.9623,2022-01-17T17:00:00+01:00,2022-01-17T18:00:00+01:00
0.18062,0.01813,9.9623,2022-01-17T18:00:00+01:00,2022-01-17T19:00:00+01:00
0.18311,0.01838,9.9623,2022-01-17T19:00:00+01:00,2022-01-17T20:00:00+01:00
0.18231,0.0183,9.9623,2022-01-17T20:00:00+01:00,2022-01-17T21:00:00+01:00
0.1844,0.01851,9.9623,2022-01-17T21:00:00+01:00,2022-01-17T22:00:00+01:00
0.18331,0.0184,9.9623,2022-01-17T22:00:00+01:00,2022-01-17T23:00:00+01:00
0.1853,0.0186,9.9623,2022-01-17T23:00:00+01:00,2022-01-18T00:00:00+01:00
0.18652,0.01872,9.9638,2022-01-18T00:00:00+01:00,2022-01-18T01:00:00+01:00
0.19001,0.01907,9.9638,2022-01-18T01:00:00+01:00,2022-01-18T02:00:00+01:00
0.1929,0.01936,9.9638,2022-01-18T02:00:00+01:00,2022-01-18T03:00:00+01:00
0.19061,0.01913,9.9638,2022-01-18T03:00:00+01:00,2022-01-18T04:00:00+01:00
0.18961,0.01903,9.9638,2022-01-18T04:00:00+01:00,2022-01-18T05:00:00+01:00
0.18503,0.01857,9.9638,2022-01-18T05:00:00+01:00,2022-01-18T06:00:00+01:00
0.19091,0.01916,9.9638,2022-01-18T06:00:00+01:00,2022-01-18T07:00:00+01:00
0.19001,0.01907,9.9638,2022-01-18T07:00:00+01:00,2022-01-18T08:00:00+01:00
0.18563,0.01863,9.9638,2022-01-18T08:00:00+01:00,2022-01-18T09:00:00+01:00
0.18044,0.01811,9.9638,2022-01-18T09:00:00+01:00,2022-01-18T10:00:00+01:00
0.17895,0.01796,9.9638,2022-01-18T10:00:00+01:00,2022-01-18T11:00:00+01:00
0.17995,0.01806,9.9638,2022-01-18T11:00:00+01:00,2022-01-18T12:00:00+01:00
0.17815,0.01788,9.9638,2022-01-18T12:00:00+01:00,2022-01-18T13:00:00+01:00
0.17775,0.01784,9.9638,2022-01-18T13:00:00+01:00,2022-01-18T14:00:00+01:00
0.17576,0.01764,9.9638,2022-01-18T14:00:00+01:00,2022-01-18T15:00:00+01:00
0.17337,0.0174,9.9638,2022-01-18T15:00:00+01:00,2022-01-18T16:00:00+01:00
0.17028,0.01709,9.9638,2022-01-18T16:00:00+01:00,2022-01-18T17:00:00+01:00
0.16829,0.01689,9.9638,2022-01-18T17:00:00+01:00,2022-01-18T18:00:00+01:00
0.16938,0.017,9.9638,2022-01-18T18:00:00+01:00,2022-01-18T19:00:00+01:00
0.16749,0.01681,9.9638,2022-01-18T19:00:00+01:00,2022-01-18T20:00:00+01:00
0.16839,0.0169,9.9638,2022-01-18T20:00:00+01:00,2022-01-18T21:00:00+01:00
0.16799,0.01686,9.9638,2022-01-18T21:00:00+01:00,2022-01-18T22:00:00+01:00
0.16072,0.01613,9.9638,2022-01-18T22:00:00+01:00,2022-01-18T23:00:00+01:00
0.15573,0.01563,9.9638,2022-01-18T23:00:00+01:00,2022-01-19T00:00:00+01:00
0.15173,0.01527,9.9368,2022-01-19T00:00:00+01:00,2022-01-19T01:00:00+01:00
0.15005,0.0151,9.9368,2022-01-19T01:00:00+01:00,2022-01-19T02:00:00+01:00
0.14756,0.01485,9.9368,2022-01-19T02:00:00+01:00,2022-01-19T03:00:00+01:00
0.14607,0.0147,9.9368,2022-01-19T03:00:00+01:00,2022-01-19T04:00:00+01:00
0.14627,0.01472,9.9368,2022-01-19T04:00:00+01:00,2022-01-19T05:00:00+01:00
0.14826,0.01492,9.9368,2022-01-19T05:00:00+01:00,2022-01-19T06:00:00+01:00
0.15631,0.01573,9.9368,2022-01-19T06:00:00+01:00,2022-01-19T07:00:00+01:00
0.16078,0.01618,9.9368,2022-01-19T07:00:00+01:00,2022-01-19T08:00:00+01:00
0.16217,0.01632,9.9368,2022-01-19T08:00:00+01:00,2022-01-19T09:00:00+01:00
0.16117,0.01622,9.9368,2022-01-19T09:00:00+01:00,2022-01-19T10:00:00+01:00
0.16197,0.0163,9.9368,2022-01-19T10:00:00+01:00,2022-01-19T11:00:00+01:00
0.16117,0.01622,9.9368,2022-01-19T11:00:00+01:00,2022-01-19T12:00:00+01:00
0.16088,0.01619,9.9368,2022-01-19T12:00:00+01:00,2022-01-19T13:00:00+01:00
0.16018,0.01612,9.9368,2022-01-19T13:00:00+01:00,2022-01-19T14:00:00+01:00
0.15849,0.01595,9.9368,2022-01-19T14:00:00+01:00,2022-01-19T15:00:00+01:00
0.15809,0.01591,9.9368,2022-01-19T15:00:00+01:00,2022-01-19T16:00:00+01:00
0.15809,0.01591,9.9368,2022-01-19T16:00:00+01:00,2022-01-19T17:00:00+01:00
0.157,0.0158,9.9368,2022-01-19T17:00:00+01:00,2022-01-19T18:00:00+01:00
0.158,0.0159,9.9368,2022-01-19T18:00:00+01:00,2022-01-19T19:00:00+01:00
0.15332,0.01543,9.9368,2022-01-19T19:00:00+01:00,2022-01-19T20:00:00+01:00
0.14269,0.01436,9.9368,2022-01-19T20:00:00+01:00,2022-01-19T21:00:00+01:00
0.13554,0.01364,9.9368,2022-01-19T21:00:00+01:00,2022-01-19T22:00:00+01:00
0.12928,0.01301,9.9368,2022-01-19T22:00:00+01:00,2022-01-19T23:00:00+01:00
0.10791,0.01086,9.9368,2022-01-19T23:00:00+01:00,2022-01-20T00:00:00+01:00
0.10087,0.01013,9.9578,2022-01-20T00:00:00+01:00,2022-01-20T01:00:00+01:00
0.09241,0.00928,9.9578,2022-01-20T01:00:00+01:00,2022-01-20T02:00:00+01:00
0.08852,0.00889,9.9578,2022-01-20T02:00:00+01:00,2022-01-20T03:00:00+01:00
0.08882,0.00892,9.9578,2022-01-20T03:00:00+01:00,2022-01-20T04:00:00+01:00
0.09589,0.00963,9.9578,2022-01-20T04:00:00+01:00,2022-01-20T05:00:00+01:00
0.10436,0.01048,9.9578,2022-01-20T05:00:00+01:00,2022-01-20T06:00:00+01:00
0.12796,0.01285,9.9578,2022-01-20T06:00:00+01:00,2022-01-20T07:00:00+01:00
0.15066,0.01513,9.9578,2022-01-20T07:00:00+01:00,2022-01-20T08:00:00+01:00
0.15196,0.01526,9.9578,2022-01-20T08:00:00+01:00,2022-01-20T09:00:00+01:00
0.15196,0.01526,9.9578,2022-01-20T09:00:00+01:00,2022-01-20T10:00:00+01:00
0.15136,0.0152,9.9578,2022-01-20T10:00:00+01:00,2022-01-20T11:00:00+01:00
0.15096,0.01516,9.9578,2022-01-20T11:00:00+01:00,2022-01-20T12:00:00+01:00
0.15046,0.01511,9.9578,2022-01-20T12:00:00+01:00,2022-01-20T13:00:00+01:00
0.15026,0.01509,9.9578,2022-01-20T13:00:00+01:00,2022-01-20T14:00:00+01:00
0.14986,0.01505,9.9578,2022-01-20T14:00:00+01:00,2022-01-20T15:00:00+01:00
0.15026,0.01509,9.9578,2022-01-20T15:00:00+01:00,2022-01-20T16:00:00+01:00
0.15046,0.01511,9.9578,2022-01-20T16:00:00+01:00,2022-01-20T17:00:00+01:00
0.15016,0.01508,9.9578,2022-01-20T17:00:00+01:00,2022-01-20T18:00:00+01:00
0.14986,0.01505,9.9578,2022-01-20T18:00:00+01:00,2022-01-20T19:00:00+01:00
0.15036,0.0151,9.9578,2022-01-20T19:00:00+01:00,2022-01-20T20:00:00+01:00
0.15016,0.01508,9.9578,2022-01-20T20:00:00+01:00,2022-01-20T21:00:00+01:00
0.15036,0.0151,9.9578,2022-01-20T21:00:00+01:00,2022-01-20T22:00:00+01:00
0.14688,0.01475,9.9578,2022-01-20T22:00:00+01:00,2022-01-20T23:00:00+01:00
0.14708,0.01477,9.9578,2022-01-20T23:00:00+01:00,2022-01-21T00:00:00+01:00
0.15219,0.01514,10.0523,2022-01-21T00:00:00+01:00,2022-01-21T01:00:00+01:00
0.15119,0.01504,10.0523,2022-01-21T01:00:00+01:00,2022-01-21T02:00:00+01:00
0.15129,0.01505,10.0523,2022-01-21T02:00:00+01:00,2022-01-21T03:00:00+01:00
0.15239,0.01516,10.0523,2022-01-21T03:00:00+01:00,2022-01-21T04:00:00+01:00
0.15551,0.01547,10.0523,2022-01-21T04:00:00+01:00,2022-01-21T05:00:00+01:00
0.15672,0.01559,10.0523,2022-01-21T05:00:00+01:00,2022-01-21T06:00:00+01:00
0.16104,0.01602,10.0523,2022-01-21T06:00:00+01:00,2022-01-21T07:00:00+01:00
0.15993,0.01591,10.0523,2022-01-21T07:00:00+01:00,2022-01-21T08:00:00+01:00
0.17169,0.01708,10.0523,2022-01-21T08:00:00+01:00,2022-01-21T09:00:00+01:00
0.17531,0.01744,10.0523,2022-01-21T09:00:00+01:00,2022-01-21T10:00:00+01:00
0.17933,0.01784,10.0523,2022-01-21T10:00:00+01:00,2022-01-21T11:00:00+01:00
0.18567,0.01847,10.0523,2022-01-21T11:00:00+01:00,2022-01-21T12:00:00+01:00
0.19099,0.019,10.0523,2022-01-21T12:00:00+01:00,2022-01-21T13:00:00+01:00
0.19703,0.0196,10.0523,2022-01-21T13:00:00+01:00,2022-01-21T14:00:00+01:00
0.20054,0.01995,10.0523,2022-01-21T14:00:00+01:00,2022-01-21T15:00:00+01:00
0.20084,0.01998,10.0523,2022-01-21T15:00:00+01:00,2022-01-21T16:00:00+01:00
0.20356,0.02025,10.0523,2022-01-21T16:00:00+01:00,2022-01-21T17:00:00+01:00
0.20859,0.02075,10.0523,2022-01-21T17:00:00+01:00,2022-01-21T18:00:00+01:00
0.22437,0.02232,10.0523,2022-01-21T18:00:00+01:00,2022-01-21T19:00:00+01:00
0.22025,0.02191,10.0523,2022-01-21T19:00:00+01:00,2022-01-21T20:00:00+01:00
0.21019,0.02091,10.0523,2022-01-21T20:00:00+01:00,2022-01-21T21:00:00+01:00
0.18245,0.01815,10.0523,2022-01-21T21:00:00+01:00,2022-01-21T22:00:00+01:00
0.17793,0.0177,10.0523,2022-01-21T22:00:00+01:00,2022-01-21T23:00:00+01:00
0.17481,0.01739,10.0523,2022-01-21T23:00:00+01:00,2022-01-22T00:00:00+01:00
0.16807,0.01672,10.0523,2022-01-22T00:00:00+01:00,2022-01-22T01:00:00+01:00
0.15068,0.01499,10.0523,2022-01-22T01:00:00+01:00,2022-01-22T02:00:00+01:00
0.14797,0.01472,10.0523,2022-01-22T02:00:00+01:00,2022-01-22T03:00:00+01:00
0.14948,0.01487,10.0523,2022-01-22T03:00:00+01:00,2022-01-22T04:00:00+01:00
0.14837,0.01476,10.0523,2022-01-22T04:00:00+01:00,2022-01-22T05:00:00+01:00
0.14777,0.0147,10.0523,2022-01-22T05:00:00+01:00,2022-01-22T06:00:00+01:00
0.14847,0.01477,10.0523,2022-01-22T06:00:00+01:00,2022-01-22T07:00:00+01:00
0.14918,0.01484,10.0523,2022-01-22T07:00:00+01:00,2022-01-22T08:00:00+01:00
0.14737,0.01466,10.0523,2022-01-22T08:00:00+01:00,2022-01-22T09:00:00+01:00
0.14938,0.01486,10.0523,2022-01-22T09:00:00+01:00,2022-01-22T10:00:00+01:00
0.15048,0.01497,10.0523,2022-01-22T10:00:00+01:00,2022-01-22T11:00:00+01:00
0.15008,0.01493,10.0523,2022-01-22T11:00:00+01:00,2022-01-22T12:00:00+01:00
0.14988,0.01491,10.0523,2022-01-22T12:00:00+01:00,2022-01-22T13:00:00+01:00
0.14928,0.01485,10.0523,2022-01-22T13:00:00+01:00,2022-01-22T14:00:00+01:00
0.14887,0.01481,10.0523,2022-01-22T14:00:00+01:00,2022-01-22T15:00:00+01:00
0.14857,0.01478,10.0523,2022-01-22T15:00:00+01:00,2022-01-22T16:00:00+01:00
0.14616,0.01454,10.0523,2022-01-22T16:00:00+01:00,2022-01-22T17:00:00+01:00
0.14465,0.01439,10.0523,2022-01-22T17:00:00+01:00,2022-01-22T18:00:00+01:00
0.14214,0.01414,10.0523,2022-01-22T18:00:00+01:00,2022-01-22T19:00:00+01:00
0.13872,0.0138,10.0523,2022-01-22T19:00:00+01:00,2022-01-22T20:00:00+01:00
0.13902,0.01383,10.0523,2022-01-22T20:00:00+01:00,2022-01-22T21:00:00+01:00
0.1353,0.01346,10.0523,2022-01-22T21:00:00+01:00,2022-01-22T22:00:00+01:00
0.13219,0.01315,10.0523,2022-01-22T22:00:00+01:00,2022-01-22T23:00:00+01:00
0.12495,0.01243,10.0523,2022-01-22T23:00:00+01:00,2022-01-23T00:00:00+01:00
0.12485,0.01242,10.0523,2022-01-23T00:00:00+01:00,2022-01-23T01:00:00+01:00
0.12234,0.01217,10.0523,2022-01-23T01:00:00+01:00,2022-01-23T02:00:00+01:00
0.12193,0.01213,10.0523,2022-01-23T02:00:00+01:00,2022-01-23T03:00:00+01:00
0.12173,0.01211,10.0523,2022-01-23T03:00:00+01:00,2022-01-23T04:00:00+01:00
0.12133,0.01207,10.0523,2022-01-23T04:00:00+01:00,2022-01-23T05:00:00+01:00
0.11962,0.0119,10.0523,2022-01-23T05:00:00+01:00,2022-01-23T06:00:00+01:00
0.12163,0.0121,10.0523,2022-01-23T06:00:00+01:00,2022-01-23T07:00:00+01:00
0.12334,0.01227,10.0523,2022-01-23T07:00:00+01:00,2022-01-23T08:00:00+01:00
0.12344,0.01228,10.0523,2022-01-23T08:00:00+01:00,2022-01-23T09:00:00+01:00
0.12133,0.01207,10.0523,2022-01-23T09:00:00+01:00,2022-01-23T10:00:00+01:00
0.12264,0.0122,10.0523,2022-01-23T10:00:00+01:00,2022-01-23T11:00:00+01:00
0.12314,0.01225,10.0523,2022-01-23T11:00:00+01:00,2022-01-23T12:00:00+01:00
0.11952,0.01189,10.0523,2022-01-23T12:00:00+01:00,2022-01-23T13:00:00+01:00
0.11962,0.0119,10.0523,2022-01-23T13:00:00+01:00,2022-01-23T14:00:00+01:00
0.11952,0.01189,10.0523,2022-01-23T14:00:00+01:00,2022-01-23T15:00:00+01:00
0.12043,0.01198,10.0523,2022-01-23T15:00:00+01:00,2022-01-23T16:00:00+01:00
0.12133,0.01207,10.0523,2022-01-23T16:00:00+01:00,2022-01-23T17:00:00+01:00
0.12354,0.01229,10.0523,2022-01-23T17:00:00+01:00,2022-01-23T18:00:00+01:00
0.12364,0.0123,10.0523,2022-01-23T18:00:00+01:00,2022-01-23T19:00:00+01:00
0.12374,0.01231,10.0523,2022-01-23T19:00:00+01:00,2022-01-23T20:00:00+01:00
0.12555,0.01249,10.0523,2022-01-23T20:00:00+01:00,2022-01-23T21:00:00+01:00
0.12415,0.01235,10.0523,2022-01-23T21:00:00+01:00,2022-01-23T22:00:00+01:00
0.12244,0.01218,10.0523,2022-01-23T22:00:00+01:00,2022-01-23T23:00:00+01:00
0.11721,0.01166,10.0523,2022-01-23T23:00:00+01:00,2022-01-24T00:00:00+01:00
0.1243,0.01223,10.1638,2022-01-24T00:00:00+01:00,2022-01-24T01:00:00+01:00
0.11861,0.01167,10.1638,2022-01-24T01:00:00+01:00,2022-01-24T02:00:00+01:00
0.11241,0.01106,10.1638,2022-01-24T02:00:00+01:00,2022-01-24T03:00:00+01:00
0.10682,0.01051,10.1638,2022-01-24T03:00:00+01:00,2022-01-24T04:00:00+01:00
0.11201,0.01102,10.1638,2022-01-24T04:00:00+01:00,2022-01-24T05:00:00+01:00
0.11272,0.01109,10.1638,2022-01-24T05:00:00+01:00,2022-01-24T06:00:00+01:00
0.12034,0.01184,10.1638,2022-01-24T06:00:00+01:00,2022-01-24T07:00:00+01:00
0.12583,0.01238,10.1638,2022-01-24T07:00:00+01:00,2022-01-24T08:00:00+01:00
0.12857,0.01265,10.1638,2022-01-24T08:00:00+01:00,2022-01-24T09:00:00+01:00
0.12857,0.01265,10.1638,2022-01-24T09:00:00+01:00,2022-01-24T10:00:00+01:00
0.12959,0.01275,10.1638,2022-01-24T10:00:00+01:00,2022-01-24T11:00:00+01:00
0.13152,0.01294,10.1638,2022-01-24T11:00:00+01:00,2022-01-24T12:00:00+01:00
0.13203,0.01299,10.1638,2022-01-24T12:00:00+01:00,2022-01-24T13:00:00+01:00
0.13284,0.01307,10.1638,2022-01-24T13:00:00+01:00,2022-01-24T14:00:00+01:00
0.13569,0.01335,10.1638,2022-01-24T14:00:00+01:00,2022-01-24T15:00:00+01:00
0.13508,0.01329,10.1638,2022-01-24T15:00:00+01:00,2022-01-24T16:00:00+01:00
0.13487,0.01327,10.1638,2022-01-24T16:00:00+01:00,2022-01-24T17:00:00+01:00
0.13365,0.01315,10.1638,2022-01-24T17:00:00+01:00,2022-01-24T18:00:00+01:00
0.13335,0.01312,10.1638,2022-01-24T18:00:00+01:00,2022-01-24T19:00:00+01:00
